2.295,1000
1.972,1500
1.872,2250
1.893,3375
1.785,5062
2.39,7593
2.495,11389
2.172,17083
2.573,25624
2.648,38436
2.54,57654
2.471,86481
2.523,129721
2.456,194581
2.433,291871
2.307,437806
2.332,656709
2.625,985063
2.162,1477594
2.493,2216391
2.351,3324586
2.514,4986879
2.131,7480318
2.259,11220477
1.726,16830715
